ID,rel_docs
750,6130894 38858 3624840 39007 6859175 358489 8194822 3980 59973 2495615 8350416 3345604 990942 2515624 1445762 39961 6243362 7737855 6948926 713691 1375954 8544666 123838 214888 2588528 8452100 1644617 2017632 30532 471573 1685 1587590 
751,43606 704756 123361 58907 7573331 11591 548862 147197 279534 2621809 6858397 6930239 3802168 7483175 8508382 5383874 8229803 4766499 6160211 5198374 8216990 4700273 8741959 7015243 7153316 8160635 4923149 2536435 8505997 7125083 6566575 1308840 
752,1255937 619708 2958930 4781173 940711 5388912 866209 940943 4988062 7006016 2497296 1238807 4503906 508086 1178522 4404396 5016734 3587032 1954240 5539405 3363520 6431129 50803 4709054 2324433 4523729 4503939 8673153 8811905 911665 7507120 2336285 
753,4992118 7911674 4970494 2425379 1431896 2231814 5167864 6487854 796 7531166 3384572 1244296 311099 282483 9076124 4322217 7265841 9196543 1814886 6484745 6485810 6215281 5928501 4671477 1119435 581963 9195365 428426 6195792 4806810 203257 6196480 
754,318973 1308547 535859 1308479 1308494 1308545 1308496 1308544 317772 552782 317739 648958 1308485 28111 1769997 666361 1308495 1308486 651966 317707 1308418 659611 1308391 1308398 674776 1119977 317735 317744 317780 317694 326930 1407894 
755,567587 9176436 4816414 4588984 9190713 6878669 454982 7784888 1451282 4254359 6205978 1174656 8598292 8746480 8253890 7276015 1404132 283759 8439066 2336053 8257635 6920320 7578847 3146636 3021005 4853339 3088019 293035 6894077 7679350 3525216 2403171 
756,863732 6486169 277613 3595439 434526 297796 2433606 445223 712869 1433563 1040595 4560203 75156 2029227 5552426 6618421 37107 2806918 7023770 4545178 645678 798054 1351830 786976 1651335 4413222 9049263 674141 6386713 522103 2458659 6218188 
757,138951 670395 670375 134891 670396 670397 331833 4500118 4234186 6448398 141593 452612 2537002 2178663 76058 17436 4099797 112865 2433878 4305522 1788567 9036835 34513 4426011 2749640 3076819 4713291 2102234 3159310 1119949 350504 3606439 
758,909784 550507 1808308 1965852 597987 151755 2931275 465418 256790 2099026 2098862 367411 4082298 120297 4665732 2297024 4655217 440096 2792182 512508 2303114 366845 732646 7201410 71272 120343 112507 9236643 56618 509054 1458151 151655 
759,5026777 383222 48295 1252630 1795799 364903 5612242 325581 1466145 50349 1363103 8999044 50061 1772458 6907308 78945 3789701 27620 4949278 374675 3034311 9120562 1458542 7383618 241170 4669336 6996922 7585675 3004569 6936799 5408115 459825 
760,4756390 4761825 5785810 4871236 5809570 2571472 5336573 5700255 1456487 1139787 64810 6017044 7483367 1777095 990034 4600823 2139478 5491118 6366611 6491555 2330519 1485726 318271 268740 7597268 7586030 8593146 374390 7607533 48633 1020404 734042 
761,1228231 165677 4480401 4651236 2054855 2323759 5232778 2203231 6298437 1883589 2524417 8160649 343457 1470409 2648561 5446296 6853477 1838116 7430983 5068873 4510028 4249219 1478999 6837403 6849594 7681382 6495691 2005484 2345229 169183 1531576 2949760 
762,137708 6858552 658557 8652897 776115 39392 1646748 6409374 69462 9144132 5649288 5676128 4505992 6138825 3198684 3260554 6407697 2217762 8574160 9057034 5227723 3804774 8592543 5579134 6386252 7781856 3804771 7323552 3308166 6847270 90836 4385348 
763,4318029 8223119 1139282 1484601 1879358 2782035 4474391 6762 6176663 6076400 63073 1440199 1800610 7138313 327584 53222 7361484 4261545 5396556 5396580 245584 1689247 663576 5136550 4466266 252380 5134579 59638 666434 2454636 62684 4941961 
764,1642636 4552352 9101346 4732432 2428587 7328577 1514935 4738483 2513287 6134940 5376128 8551169 4815691 2309647 1012090 2047971 7518088 1638842 3651014 7881129 5886203 987125 8260216 7953231 7780605 7120259 8863826 4397337 1879486 3833580 6947689 8930092 
765,6966431 6969808 5295645 4818911 3014498 2514308 5032977 657086 4919268 7676781 1411779 201733 7248023 2301410 6190540 310713 3550454 6202090 391990 6533221 383362 5645027 241859 8773054 1393939 2483371 7882234 8320150 6015835 4849818 1553066 931559 
766,8442007 7033071 7887356 9083997 8246310 4689394 6976595 2594345 8388426 2524239 5171883 7690656 2895842 3957443 8549824 5481422 7681548 6152449 6262588 465278 7262390 3167499 5489056 7343570 7471092 782508 782534 6848588 8175649 8476053 7610593 6267222 
767,73533 21272 7657641 8136 137011 683029 31808 466091 6114925 6171995 8835366 7177706 6107580 7825801 8613758 260809 402167 61973 5903340 580243 6872182 1160905 441398 939153 259945 6113797 527074 6216753 1854160 5989846 6977534 2211996 
768,541471 56588 110659 5447385 280286 5613806 1003456 5358071 5470640 6305831 4088574 1565499 1565562 2445638 2407652 7204693 1565489 410064 1614326 529076 1565493 173396 1442285 5358081 1062475 4573255 591013 3009787 5493307 1395005 5227783 4104480 
769,936516 1857911 761511 6502014 113664 1828080 30011 5353357 1500699 5704961 1739312 2373050 2374948 2070887 8462686 517908 6859797 262558 3206066 28310 782535 4629455 1763139 4175190 6183835 6227483 1215197 7386709 8019797 411446 6042731 3262708 
770,156808 217233 218419 2651122 300503 157025 8830506 8508367 4039464 217163 1366611 3120539 382976 6187982 1485922 3284594 5380792 311371 110467 4402151 4311662 134718 4677860 2874560 289675 7608896 215531 4533538 6424281 2493372 2019891 2532054 
771,2990593 6094723 1965852 151755 2931275 465418 256790 2099026 2098862 367411 4082298 1801385 120297 4665732 2297024 4655217 440096 2792182 512508 2303114 366845 732646 7201410 71272 120343 112507 9236643 56618 509054 1458151 151655 107006 
772,868416 8046934 216838 5205 567498 7746785 2125741 2307383 598685 61690 9094264 2142513 815023 8347176 756183 288535 7303337 70344 8144150 1471213 8424286 2775929 2350377 1075253 181700 658765 8910967 2413753 553099 7995137 1878643 7796023 
773,223973 8025 8864907 218850 4604570 15248 8866 26082 221844 7219911 6958464 6977348 411 221030 218856 4447236 837674 344836 4968619 7641331 2468923 1274854 313804 218851 3229924 83175 581014 220441 6969655 8259004 816277 218854 
774,612121 4397867 32109 7033990 1105828 6503875 8063952 6159532 3163034 4117615 5313670 319653 601957 2563364 602504 17486 113320 8214906 131935 1960972 5848046 6350447 560008 1418122 319225 5456425 3331724 5003912 4360670 560704 6287624 1720765 
775,3224970 2794029 42423 26269 617418 7681022 8577846 8577901 3300592 4617288 6389401 4890988 1481280 8577862 4557681 3215560 5483797 8793984 7626 3365076 149712 57750 242688 665030 135159 8793956 913076 5133744 1175216 4595806 2484451 361570 
776,2794029 3224970 42423 3220750 8577782 10828 3078303 129370 358216 8384308 4323979 402430 163614 1481280 4038930 692899 1565930 3616753 1471715 1469705 9146763 6556008 1435359 25678 5398812 690677 4576322 1435102 2402183 308790 1381402 6189196 
777,7749491 710375 4622030 26269 1717622 617418 7681022 8577846 8577901 3300592 4617288 4460025 6389401 4890988 8577862 4557681 3215560 5483797 8793984 7626 3365076 149712 57750 242688 4960566 665030 135159 8793956 913076 5133744 1175216 1111803 
778,1311537 8390164 73921 2141077 5499340 8870218 4530685 122453 7283605 4505519 5265660 2781684 3306105 4562388 6137687 4471963 677062 1028418 5194628 8793603 16732 6389572 5408288 66665 7286299 4588025 5036016 7081647 5589115 4399521 33185 1126045 
779,2214289 1016902 5264650 7223490 1251261 4899243 2492856 5264982 13833 2090707 6223894 6111343 5264664 362934 3512619 3670916 6119734 3966614 8601656 8577782 5238724 3966624 9083301 466117 15017 3220605 4795186 830830 2726626 5222039 2155071 1809820 
780,1258079 4835759 6835409 1474052 6617454 1238578 7649185 1397049 1564808 15984 1840235 1474075 4761672 667901 2772784 150843 7656930 4959028 4644101 3650228 1481142 2772786 131935 1960972 5848046 6350447 560008 1418122 319225 5456425 3331724 5003912 
781,1175216 565489 138094 5398812 8798016 26269 617418 8849543 7681022 8577846 8577901 3300592 4617288 6389401 4890988 8577862 4557681 1066672 3215560 135159 5483797 8793984 7626 3365076 149712 57750 242688 4539651 665030 8793956 913076 5133744 
782,1770322 4520030 3076819 33985 366671 1830967 1862914 5308686 7267203 4301781 1124996 7828903 3620164 7992204 564605 4918590 3209372 3586447 2305279 1921858 233893 8765092 40348 4351497 137534 7816918 3565418 4240328 4638896 565595 2944373 1587405 
783,1689776 1540101 3130294 6871856 759665 8335904 9111119 1314017 1801844 4666308 1512403 1635127 2592667 1766942 1867848 6841844 970161 1702350 3833480 4703309 4168560 667859 5543174 4673791 131585 109756 938454 1210287 5006526 123332 1019589 737333 
784,11104 7485360 9670 5154348 1515381 8484721 433612 1772491 1769466 1803760 2952507 6392603 1372976 5134307 3010485 5205776 5133204 223562 9634 3272704 453800 1611855 79459 597256 4892829 1810539 6957046 85320 1372291 3104652 267209 8808202 
785,1355711 2342402 634503 3589207 1221066 9124742 1133611 1096329 5720164 8892405 2011730 723044 1244094 4920898 8952247 979082 293234 6179205 9085613 9201913 578943 1359295 3339514 8284332 4847679 8894691 665710 161726 471502 1269783 6874514 5085432 
786,1864633 2141790 6838400 3823557 1329334 1395700 3512327 4953942 7321024 6838224 3068430 2066721 8326463 753577 5377945 2157472 131935 1960972 5848046 6350447 560008 1418122 319225 5456425 3331724 5003912 4360670 560704 6287624 1720765 1067600 692775 
787,6144393 7776434 432959 2538154 4382408 131935 1960972 5848046 6350447 560008 1418122 319225 5456425 3331724 5003912 4360670 560704 6287624 1720765 1067600 692775 6416188 2406736 925847 5351387 2252827 3031618 3226756 6156643 3226132 4348946 6539679 
788,1054745 2676316 6503901 186098 9093945 7791851 3514081 109507 1027502 1938307 7862560 2626946 8954644 6988803 6462902 542850 8792785 5648371 2625442 1851245 5444100 514699 3863262 8783692 1549475 8134723 1276682 8667571 4827417 5498230 9318 1043614 
789,352049 1860518 6990362 2018712 1145324 2352588 1756267 7534723 1733988 2323686 8813316 2301410 5702767 4356951 188630 2491049 1405053 1343222 989103 1418136 7579640 6472335 6239552 134645 52456 52455 2791365 1096029 2546920 4236316 2292773 8666503 
790,28523 1606130 28372 981302 7247517 7923276 4437255 5277384 2465583 7869078 8771305 7576537 6124643 6840367 5317475 2484461 4890847 7905572 5648373 4040797 7268516 43729 5490 7729718 8737691 859407 411 4851134 201399 351170 1440587 5849835 
791,4593197 1485521 3419594 8829734 3525119 4550743 1041980 351607 2768788 4090581 4279671 5360439 6906615 4545690 292738 2564884 4389849 7555149 6845476 5006360 5150313 5622673 737627 6546571 300971 173056 1875906 8877803 4220974 3226289 8019325 6551241 
792,1688368 1670809 1016974 7329222 2406390 7217298 4755731 23972 7327390 12220 575321 7347410 270293 2483252 7325443 705980 7329202 322584 6286394 1886020 3510443 2406417 4481913 2510299 234710 4921703 1069573 2177919 361166 5541856 2406428 1360930 
793,64050 4527991 8654771 2745131 2759466 2759500 4802407 1807867 2593101 2600862 1431385 1431050 2095171 1431016 1430805 1430825 1429944 866668 1431041 778542 8294869 1430633 4356420 6407697 3143483 4859113 64166 5745237 7908854 5868203 8393938 5850397 
794,9192589 251419 7024 1100844 8694528 5478341 5464034 327424 58001 217009 1028997 4191585 1029001 9181802 1477166 74531 114614 539914 4089606 7361964 808723 1401822 7163060 425292 1177607 1556022 1349212 144422 666864 6009362 715482 3737794 
795,581819 740163 740134 8781783 2976215 3039705 767770 740159 8774639 3065619 597987 1801385 3046860 550507 743701 1801365 5349035 742472 1965852 1355847 1247222 1008103 151755 2931275 465418 256790 2099026 2098862 367411 7268109 4082298 1801389 
796,66568 462058 1316788 1908714 2543992 242581 449268 6564262 370249 2494909 7107026 1878164 5867277 320236 3743544 2297173 2490219 1185130 61549 9001565 598113 7387544 3656671 1869155 365747 2888609 565688 7264508 8506817 1722740 9070037 9182159 
797,4718340 56618 6187547 493076 8595766 8595468 327093 4032998 4690148 753213 2388533 7231242 1282565 4541035 5073308 1646646 271247 4353306 4859423 1965852 56817 6482357 73036 269065 2532054 8746865 6062575 109936 133745 7288634 74191 510105 
798,1381721 1627989 2061635 8444748 689867 4093119 5521965 377010 4679256 2517644 1157603 542084 8176206 675879 6331162 151053 2996763 235404 4086971 3193423 1463635 384546 8987317 5539000 1111928 8002723 8858586 8207468 425339 6837008 6329607 2728500 
799,368622 1855830 5846878 4138780 5412507 13144 2990666 8969351 9181750 1267367 1214222 7503623 2772961 4082290 1131988 71900 5519400 325234 8364693 69462 826587 2958869 4963103 5219864 7339795 1104462 3080327 34717 8392169 7754353 6858552 4884106 
800,8457587 14808 7822216 900545 465975 3049 4437661 7713089 1454982 7474000 204599 625482 402106 90702 5458967 1255862 214981 251497 8469538 281719 3107285 8195110 1579259 2311212 1524111 639802 677581 4869566 3321292 8752674 6285483 437313 
801,6831464 1177606 7321720 2381337 6047539 4680009 4912639 1326933 6321481 278605 199658 5952462 345913 1090751 9236701 8432659 4647994 5267851 785056 565116 596921 2621464 41338 9109427 5495508 236188 7670650 2385476 2121465 244835 2641646 328030 
802,115340 7588234 3400 8669447 60352 1532736 1250325 27109 9107 4910865 4965986 6081505 10349 1896738 2794889 6414891 2576720 291090 668549 6578914 1250364 5141844 6628502 473582 1248971 7708615 9011784 7742181 3454 1249756 35246 5902449 
803,3114122 3150509 6458040 7820882 4273247 3017222 1131699 6333786 5420469 6823213 3579857 7823919 3576273 7326544 2817033 4213976 3788103 3114823 1646885 3017261 2807331 944795 4201525 4503594 3087972 2657189 683016 712896 247969 6039878 5439128 883053 
804,1091454 8720212 1897964 2110173 4887059 1021753 5040788 4477770 7609160 4864116 8229574 704471 8396434 1094257 4796749 9096264 7979308 9092306 8122093 1494455 1097992 9096993 5102702 8448512 5911100 282483 1033883 8715197 6953916 7058968 8090733 9091786 
805,1033826 2316906 7032182 1033854 7547538 1853157 8714472 4638588 7215493 2762030 162777 6839378 6872165 4219203 625261 7560533 796438 5653030 2280959 6059523 4381448 2517488 7928014 1896523 2272276 7399936 6839105 1851145 6089947 3874974 8892708 16201 
806,8465727 5225097 5241949 520813 363422 7700009 864633 7740947 8403280 5515454 735094 1133310 1239409 43602 176252 3094586 7370124 186803 5222109 1784768 3016868 8747241 4430089 1960852 2521260 4411436 3653186 6403880 643982 11590 6155457 8565198 
807,76671 1521818 83145 7472552 5557777 1678161 315335 5599115 7468898 7468888 1394489 189948 6013725 7468862 195037 4259592 7468837 10144 76658 337970 2041633 312091 16352 1011930 6010447 416530 4886350 421087 1147246 188777 192266 188191 
808,523457 8849213 56950 3796460 144442 6140621 36648 5438899 7874593 1072393 4144776 1454251 978818 63278 2311579 6432964 1449233 7361503 1811887 8280655 976004 1680159 4360679 2393918 8864965 27290 46261 1927821 1229117 9072483 6837186 6081356 
809,304483 8460211 568374 3628884 7651913 4108751 3648148 40607 2470851 8944101 1883477 4681436 3929554 4250936 7653328 2766998 3123353 3504448 3595047 555146 4002778 5342446 9167543 1642042 441410 7010459 1193645 8944120 1991511 3973745 3498786 5227795 
810,144209 1288017 459271 2097319 1079370 3530817 131935 1960972 5848046 6350447 560008 1418122 319225 5456425 3331724 5003912 4360670 560704 6287624 1720765 1067600 692775 6416188 2406736 925847 5351387 2252827 3031618 3226756 6156643 3226132 4348946 
811,751583 5813504 210233 7488976 8156623 2126022 754557 4477029 4686266 1825953 6859365 2626879 6479978 1725017 2053273 6020486 1494547 443879 1121590 4603162 7007912 7754971 9147845 8007252 8164372 6975515 6396905 3411797 5045842 1072286 557299 7846702 
812,14024 1346844 690077 3308362 193281 1042984 5837797 6151177 1964114 8979263 468655 7522758 1346837 877351 307893 2874645 11588 1629528 4373055 8849227 4547871 4305018 1060117 160035 80999 4405544 141129 2547414 87714 204347 2825022 5561310 
813,3608186 5535804 600510 4316541 3020413 13440 1510730 1943525 5702538 936062 6989504 6921814 1136282 7356695 2598152 6847579 859873 2471077 6989514 1042889 1028210 6145018 2324791 324946 2728766 7214222 8777587 7070054 1613347 5473172 975672 4702161 
814,285876 211735 4612208 5003534 131935 1960972 5848046 6350447 560008 1418122 319225 5456425 3331724 5003912 4360670 560704 6287624 1720765 1067600 692775 6416188 2406736 925847 5351387 2252827 3031618 3226756 6156643 3226132 4348946 6539679 4356789 
815,1350837 288447 7428024 4302676 1350845 35297 2252453 131935 1960972 5848046 6350447 560008 1418122 319225 5456425 3331724 5003912 4360670 560704 6287624 1720765 1067600 692775 6416188 2406736 925847 5351387 2252827 3031618 3226756 6156643 3226132 
816,711712 1185518 8036992 475535 4884203 7340915 4278897 1296609 1412494 1234596 2150821 7344650 131935 1960972 5848046 6350447 560008 1418122 319225 5456425 3331724 5003912 4360670 560704 6287624 1720765 1067600 692775 6416188 2406736 925847 5351387 
817,4779420 5350200 303404 98557 9072255 800650 7089699 1794518 7205389 522986 2157087 368226 317694 7205889 7204693 8742858 28111 19380 2768258 198982 6364571 268959 305236 257296 736102 5010346 1399029 27837 5864121 21452 952895 5621781 
818,1052937 8755811 149247 36553 1819266 1790587 9219292 5486354 940422 7510564 6870440 6963293 8884945 7816863 262098 24772 24684 24730 23449 24688 2055855 4153015 1642826 4350361 6038383 1881175 6379604 3966730 5176944 24779 3653527 6297438 
819,2019498 4805313 5063486 6311408 44128 826355 141744 3605189 55403 9051072 871886 1908695 7221554 9073199 4544129 4424584 3971925 8842152 893589 8143227 4669752 1964101 1177102 15413 617418 3363 9081503 4953602 1539438 3337 9106034 5612324 
820,339645 6065704 3413345 131935 1960972 5848046 6350447 560008 1418122 319225 5456425 3331724 5003912 4360670 560704 6287624 1720765 1067600 692775 6416188 2406736 925847 5351387 2252827 3031618 3226756 6156643 3226132 4348946 6539679 4356789 3625612 
821,5026777 5612242 383222 1252630 241170 8243492 4960967 9018784 129637 1079296 239449 7711454 8506398 351006 1795799 374675 325581 1466145 50349 1363103 8999044 7355386 9179616 9088924 48295 3004569 50061 1772458 5182639 6907308 7065096 8140 
822,233710 5808750 4486718 1092218 6548163 1575 171444 133458 31715 18316 4607390 411529 3856697 4894428 19422 1627150 3133965 8918980 2041069 1229432 7950263 6262503 8650061 306854 8611472 5943860 1107880 4252466 8213047 32126 2481775 4795812 
823,403606 5198553 403596 403714 403709 5962328 403691 403802 2142340 403624 1516782 6157795 403797 4420350 68507 7010891 1881175 4573037 403681 184174 403676 404319 7610968 7631002 1372834 6823155 8841322 7954112 403704 6102032 906760 403586 
824,152199 6383361 738171 4655931 4246968 5017960 6767973 255984 762824 4783393 5538492 131935 1960972 5848046 6350447 560008 1418122 319225 5456425 3331724 5003912 4360670 560704 6287624 1720765 1067600 692775 6416188 2406736 925847 5351387 2252827 
825,126643 6873136 7450495 6597826 2878375 214163 93661 1333139 955868 792201 80074 7572477 4389204 4369273 61776 4310211 7041492 4147519 7601796 4095787 2453487 8002378 7093546 5959901 650 378347 452101 481843 5345306 334610 6054139 4346836 
826,3103529 296913 4915722 2473878 5645809 5605822 5050846 3168151 420120 6965763 6214770 1545077 7053349 2768555 3171992 1973460 952704 677758 5590128 4129448 1969760 649970 5597296 8721044 8497035 5559884 919750 6536044 8762877 6437187 3212528 7268200 
827,546534 3516518 1673117 5313245 1726073 6116223 1486764 8127753 3115172 4353675 5244148 4601804 477393 7166861 5314468 6131876 243657 6876289 5314926 1730755 6400120 996498 5810974 212879 208566 7886896 6343307 8244423 123303 5683981 5884233 7615490 
828,7341985 4010015 420731 134292 7058299 1464579 35071 5385062 4339921 3817 4599813 6871720 5948390 7341964 2426275 2933079 5313670 8693 1798416 15437 3091946 7479836 5613971 6202457 8384654 6879635 9154 5703596 2340329 681248 233863 6407267 
829,2348454 131935 1960972 5848046 6350447 560008 1418122 319225 5456425 3331724 5003912 4360670 560704 6287624 1720765 1067600 692775 6416188 2406736 925847 5351387 2252827 3031618 3226756 6156643 3226132 4348946 6539679 4356789 3625612 5582330 340982 
830,1043312 912711 1375788 8924580 131935 1960972 5848046 6350447 560008 1418122 319225 5456425 3331724 5003912 4360670 560704 6287624 1720765 1067600 692775 6416188 2406736 925847 5351387 2252827 3031618 3226756 6156643 3226132 4348946 6539679 4356789 
831,1211898 4960942 2485459 7621249 6364922 19214 4754573 994090 8131560 8597955 7004937 1446748 1064505 5657059 6593734 1086861 721752 7710039 4617110 4917249 2098708 6140575 6467641 297507 4306026 432730 1091314 5310064 5123544 4811052 7892373 3156475 
832,2098516 138284 359092 56681 1801647 1392807 5121572 4013891 4403466 1028100 341670 4058402 3483039 5321034 7171589 6498087 1854245 1063096 3103770 8625135 2654489 3715244 131935 1960972 5848046 6350447 560008 1418122 319225 5456425 3331724 5003912 
833,4765488 3654920 4295262 260709 1811481 17741 7138755 5535267 209391 9128358 4765487 4286835 7710971 3075021 4757035 8235834 1343094 4287851 7006644 6080966 8387304 483743 1142189 478 15385 9157463 8734161 8268819 179679 4765479 4560563 286299 
834,430916 84880 2129949 1452782 7485585 1734439 6355824 169606 4300758 171427 60743 1150632 174048 169527 188473 221462 2392576 169565 6591905 233635 527362 335826 855208 3656871 3169177 2313717 5588661 3170318 383666 113420 9205568 7134691 
835,5806294 2047648 2425894 7466603 211720 353897 6004501 5806249 6634605 4275542 336217 5806286 3167060 1720222 5546268 4527037 821467 6869163 21946 7634045 8405309 6837049 1789912 5908666 6388185 5938600 3015940 3408709 335239 3044933 361867 8625502 
836,1981869 2521377 4911580 6100044 8629191 7693818 4783439 4719713 4911647 1304325 3483770 8591102 6236596 8616069 8424183 4424097 7703956 8779658 2772668 2028934 2148116 8671222 4697378 708109 8405501 6236517 5155034 4769110 1956338 4727608 4712463 6445179 
837,5941853 990444 3162598 3172444 776794 1447232 5922483 1339029 3322676 268412 1020830 4970861 171263 23446 590102 2355641 100899 134363 178458 700740 24614 5645601 5145887 7223908 114031 2163488 2443631 770716 7638634 853709 3224443 1865601 
838,84255 823290 8781107 3107606 196843 7759846 6268261 940528 1895875 1785007 5008808 5270668 6103062 5502912 7767755 8064209 7235960 4182849 278130 8027238 231415 2974943 2200930 1058827 4296925 3804930 5841727 7223366 8362368 6127206 6963762 4288350 
839,7972359 8273101 7718283 7955852 7594139 7336520 7091682 7356386 7962559 7350207 7888302 7887023 7906496 7880289 7937014 7281545 7321954 7924659 719448 6833880 7317817 4375766 7952639 7971125 7307533 7772164 7912481 7919898 7272556 7595921 7885829 7884276 
840,4058986 31576 1701948 2087155 6168036 1775283 59386 4162083 7356624 1927503 2222258 1916849 3571481 1921879 899716 5097969 1306859 6271622 1759249 875852 1387925 2228433 5664891 39075 4155378 30560 3197766 6996639 7368452 2081443 1387867 691358 
841,1631629 820527 1628617 4387228 4782538 56847 7038432 470672 7558273 182757 5773086 8649539 1965852 8649533 151755 2931275 8649537 8649315 8649536 8649544 8649530 465418 5031958 256790 7856744 2099026 2098862 8685449 367411 4082298 120297 4353314 
842,12244 5362030 135945 353001 933346 3685516 8934452 942766 1122060 418256 4703834 4781857 4698006 5319565 1068506 7272770 461661 1641860 260332 4652500 5321746 716476 826941 4942949 10427 7647756 6973810 5124847 11837 4175542 720545 5032155 
843,635008 199029 4108803 50309 1519381 9028414 5409887 4413965 60436 5059483 636965 1535430 829711 1098718 655397 234871 1924801 6144765 1896025 9233123 134500 8460342 5686111 5635972 1694254 8374012 5123544 5997185 798234 997954 6488525 1142390 
844,2460251 2444447 5132883 6287104 38188 19750 6542433 3143065 2468010 2444617 7006206 3305244 5913139 5558460 234862 7950024 4691594 4707382 4902452 1863863 4759730 4463434 8777573 2464040 4563104 8220328 2518652 4715755 1862516 3121506 4707226 4186177 
845,3602429 106629 1118010 3095367 5137561 137719 268302 7679660 8478857 7812592 2738678 8658972 6046429 1768023 6318198 3076735 2886532 1730012 5383962 3126627 1736841 1341530 6838039 4258597 1838131 14977 1341492 1254635 6062575 2186100 1341524 6946589 
846,8425637 4282776 186747 8590 1077412 4899901 9099799 87979 8599654 182540 4636500 8551543 116339 3007028 1623332 8138485 8218452 214399 79070 7380425 3208103 2695130 1517081 1185136 270252 645956 2658198 345862 158884 5869343 5010676 33180 
847,653425 5442598 3825518 335143 4069924 2968 610017 7472720 788007 230635 594745 7688770 224289 4344960 9182762 5175239 8790103 249536 884906 4966274 5872973 3166089 2630579 798179 4661051 8946657 383137 73029 4980985 3191452 4290274 7019476 
848,348497 5845501 1500695 310057 7965707 6412310 8680089 702459 4589673 1903966 8845031 2165391 927 131935 1960972 5848046 6350447 560008 1418122 319225 5456425 3331724 5003912 4360670 560704 6287624 1720765 1067600 692775 6416188 2406736 925847 
849,1103371 1549477 3355339 6933351 19134 7418717 4986874 135391 136244 1394091 6129237 1660993 6129225 8667508 4129661 468858 7289915 1325647 6889513 181176 2121566 4945205 1531583 7468570 7210867 90425 328957 831746 3929838 3639453 8805944 1661014 
850,4957810 9101207 2088053 2564794 6838056 5664891 1982033 1701948 2087155 6168036 1775283 59386 4162083 7356624 1927503 2222258 1916849 3571481 1921879 899716 5097969 1306859 2045314 6271622 1759249 875852 1387925 2228433 39075 4155378 30560 3197766 
851,869303 7553696 5007713 6006913 2483843 5545015 5550000 5545664 4086078 1457149 1460437 131935 1960972 5848046 6350447 560008 1418122 319225 5456425 3331724 5003912 4360670 560704 6287624 1720765 1067600 692775 6416188 2406736 925847 5351387 2252827 
852,1084704 2249642 7644637 202931 8149382 5314190 131935 1960972 5848046 6350447 560008 1418122 319225 5456425 3331724 5003912 4360670 560704 6287624 1720765 1067600 692775 6416188 2406736 925847 5351387 2252827 3031618 3226756 6156643 3226132 4348946 
853,6131991 1912651 266491 877542 8636744 407315 4528535 6319880 3933184 1366323 4597435 355944 1101856 6867847 1408908 6092295 6209657 480438 4823776 1420678 268508 4996651 1378590 1791045 6873879 729451 8388598 1881555 5988662 6205289 1842582 6951036 
854,3570896 7310864 492173 4841696 99260 523449 1689680 5950206 8627460 131935 1960972 5848046 6350447 560008 1418122 319225 5456425 3331724 5003912 4360670 560704 6287624 1720765 1067600 692775 6416188 2406736 925847 5351387 2252827 3031618 3226756 
855,471323 197021 5334299 5701819 1612131 286834 5066037 6503048 2445947 1416032 1160106 424092 1312435 500211 405142 7454691 5016726 1752651 5013233 1231403 41384 8429478 1825393 1931474 1376996 7704403 8811028 5966419 1123773 4577271 5933238 4588505 
856,1267150 983920 897121 913575 9217835 6994068 184818 124597 7318 839076 866377 4884203 452405 1300900 1745123 3850117 4884385 1104041 6122066 1074031 5382968 7242588 1302507 1679170 6044217 5041316 3038602 8047121 1752514 4955775 1641741 8433813 
857,1736176 305522 1736417 3109250 2723646 8932 2415351 2415740 62106 326059 2553492 531254 2165777 46956 628027 1744600 8419291 375914 45149 1736335 9191 5832703 1736449 1242639 4497712 2776646 1133475 2415571 6120912 1736369 1739455 3489062 
858,3929985 827060 802706 3227293 2900377 953891 2024687 4669541 4225500 1293694 802947 5432957 3114320 2727017 2948783 7291897 1616089 4146069 548697 92185 485081 76254 5253708 2382484 1018615 435105 7871267 4891295 4225451 4469493 720789 4225477 
859,878023 1358907 2865216 3482807 6945428 668081 5191077 1678992 6870505 8384432 311840 5422190 1503234 27675 105964 4083553 56251 4696916 2919 48968 305161 559 222790 73547 1230575 8914604 6466 161143 6500308 59321 26490 164489 
860,8526787 4332636 23245 839903 835701 4750810 18184 1320368 60963 80264 5456579 5153837 1998964 85062 2980120 508927 8827330 1902153 7436445 721992 4963050 2895500 2902261 2070759 5626686 8284049 6624038 7637997 2785762 4386312 5992011 8801530 
861,46181 1451088 74528 278135 6289772 832909 8990586 4580776 43515 5017658 11479 9007723 7052852 287148 394534 101101 79348 65781 8599875 2015401 9081141 1617557 296318 89719 31808 967344 4219430 5437678 4086807 6183443 87986 8243998 
862,1053217 1319716 7470030 841815 2882 1181710 1180104 201479 1412289 375251 955785 7973269 7587627 5459817 2307367 5967653 289137 2989437 8208464 116760 797522 136002 7896677 2076922 1210547 44111 6426719 441109 379892 5489759 5556211 1372559 
863,1305523 1296401 385100 150937 3107309 6369051 1477166 4368904 3161000 181726 5542258 8935923 5831 6593762 8338753 597733 5907324 7827153 901685 5154757 1951899 98870 6008355 6117285 8928987 6894392 3805171 5467189 5694828 2659432 7221323 1489723 
