ID,rel_docs
1746,859305 2878832 3729705 8864438 1611737 6346774 6371220 7539560 2932840 4441341 1384204
1747,930883 8256774 4227248 1269901 8863620 78233 2552214 767534 4333487 4087123 4693653 40140 9093732 6180812
1748,44287 58938 72847 58788 200148 1740252 3434659 1632 139942 2470220 41574 353038 5419184 2682544 595198 6550082 5643128 418732 511075 7022797 693701 2204188 4871771 830356 834781 8797673 6169019 7543795 3076819 3510137
1749,132661 438303 5352135 3327136 2623627 6005324 148093 5819391 2958938 3878711 547703 2946427
1750,5603234 7823615 60391 7821483 277572 206834 4434322 6073501 5981957 3489 44111 1182571 8097028 1235061 4636609 495744 136018
1751,4040447 378741 171532 220685 2010301 907833 4478332 8412680 4360631 8832849 1228731 7334362
1752,178958 1397859 4551257 114018 2919958 5412487 7600626
1753,1804030 26437 2154898 1801459 2990534 7421822 5153742 8871507 7265582 3530631 6987480 2994317 9123453 440126 1086608 8274738 4082319 2755474 3767818 732646 3767826 2625833 547416 165339 1925863 5805249 8819944 493076 5489408 2726497 3767631
1754,3218640 5645140 7654232 7343661 7303050 6394009 6439988 8623527 6432518 8771016 5245643 5375331 6642189 6904397 4914875 8061681 6610050 6610062 7987990 7989437 7792266 4574121 837607 1279348 4793330 7989936 7423350 4980398 7731044 7834681 7968881 7852457 5343848 6435585 4391584 4914972 7398205 4893441 6904028 5946735 4423964 4767482 6165629 41594 5779451 6475925 846905 5946611 7997703 4347034 1393402 5946565 8622133 1366195 6025820 5620779 4347829 2820209 7737658 7092015 4970127 8517713 5337399 1047002 1279359 1093434 4233600 4238055 2443471 5126961 4914954 4889819 8061813
1755,2768899 77395 7954397 7840885 533507 5287432 3955721 292726 4085723 359763 1041313 8670226
1756,269922 31122 899924 2330657 2330660 4529261 5276722 4548696 145989 3520944 821567 4113409 1023643 1939493 5897232 6110987 7033 1071736 8915716 8915317 495674 165207 1071780
1757,2932739 60582 8040207 5976502 2131010 5835561 4375147 8853377 1398551 1420051 1483193 7926816 3821684 511272
1758,993661 4692565 9180637 3427215 20919 4119714 919430 472869 3522251 4715804 4663157 5173554 4698214 6080747 292331 4417557 4411312 4404876 4673117 473879
1759,50349 823895 1720398 98249 1115148 447393 5612242 894488 3004569 7862409 5623733 325581 6936799 6544644 4949278 5026777 2433386 4847345 7767354 1523262 74105
1760,332197 600068 8768723 4883319 1172 1375576 2135912 8703868 549948 1554695 9151692 2099865 1374128 45783 2380771 1223360 8262386 4454449 1890874 8629 8085671 662969
1761,31462 64802 2826175 4704372 2171080 3034962 268366 2981600
1762,124433 84171 754875 799194 1895072 4885863 4379368 1274707 680329 26911 4295757 27888 4199684
1763,3046815 6117091 26437 3530631 6987480 2994317 9123453 440126 1086608 8274738 4082319 2755474 3767818 732646 3767826 2625833 547416 165339 1925863 5805249 8819944 493076 5489408 2726497 3767631
1764,597987 26437 3530631 6987480 2994317 9123453 440126 1086608 8274738 4082319 2755474 3767818 732646 3767826 2625833 547416 165339 1925863 5805249 8819944 493076 5489408 2726497 3767631 9121611 3767609
1765,328448 5687698 36315 5523015 331168 5426516 4784468 8133295 6143845 83297 2172415 4191769 4279182 309571 5270556 4328823 4318290 9207139 207747 1593682
1766,8913447 30893 3255235 4965404 4089016 469911 8913467 1123647 1373 4136004 7766703 8799988 1812931 4098100
1767,2423083 4899970 4594844 4595708 9102513 6630714 1638375 1599146 188811 4342501 8662405 364925 4342493 4505519 1649446 8836542 5210456 6267446 7791783 4342539 783912 6372529 4670514 3333435 4342546 8577806 4342532 6234546 8769003 5620783 6337154 2781894 3207733 1981470 6234573 5492048 1539437 8039032 988303 2117474
1768,2934748 337667 1155 102138 39007 249766 759 1224782 1395858 674831 3228064 891826 167968 3964878 421104 681011 4242490 2011670 8969351 587713 3508026 499511 7791253 6094172 793227 2973876 131541
1769,4033874 4722219 4725582 4725123 4736255 4722344 4721921 4725589 1903831 4031422 1040627 4074634 4093215 3979194 3685888 2448321 1481729 1671447 3820750 4040117 2587424 4039243 4039375 4039733 1905981 4048685 4058224 4046768 4041109 4036519 4039859 4037628 4040873 4039898 4041407 1363915 4036573 4038428 4033851 4049108 4038361 4041473 4049446 4048772 4033746 4033798 4038400 1363299 4049267 4033466 1905980 4048751 4040543 1905973 4039306 4039465 4049176 4039266 4048816 4047909 4039522 4058101 4049374 4038402 4033939 4040575 4046069 4041426 4046253 4033781 4058149 4049151 1364084 4038128 4038258 4039783 1410327 4040605 4039878 4038222 1363337 4039928 4049041 4038248 4041147 4039903 4049351 4049210 4038013 4038470 4038286
1770,1032198 4859129 2384 1743484 89538 73010 5039177 12146 2577578
1771,109433 1976358 978 2160759 163072 6205332 3669416 360259 1398844 4816354 6206634
1772,2990601 6242969 7257487 26437 31798 1800204 3530631 6987480 2994317 9123453 440126 1086608 8274738 4082319 2755474 3767818 732646 3767826 2625833 547416 165339 1925863 5805249 8819944 493076 5489408 2726497 3767631
1773,2976267 1317050 1347405 7341946 3663323 26437 3663381 7257746 2976215 3530631 6987480 2994317 9123453 440126 1086608 8274738 4082319 2755474 3767818 732646 3767826 2625833 547416 165339 1925863 5805249 8819944 493076 5489408 2726497 3767631
1774,7096 1108269 6403905 417411 25559 565629 5032447 1312554 27855 8094285 4074218 7041135 6443350 5051410 218445 532887 858962 4461219 859140 279161 658036 2036881
1775,325888 2800326 1116292 987420 7347042 4560336 4544312 5346323 218701 3177482 6847324 5450943 5499683 6339283 325897 5044126 93530 6001650 7783517 8841882
1776,4290395 6278072 4440482 7561263 5069018 6969530 858869 3003827 264939 17535 3395990 9037219 5412928 4080139 8974377 1412458
1777,300984 27072 300998 4351746 301010 301013 6233246 985301 300968 8869889 300967 68805 624407 624399 625800 625798 625802 624387 624316 1070331 624395 917839 918309 1047824 624384 917815 624398 917911 624409 625795 8552250 891581 8693108 4337767 4369801 6506065 173507 6438218 300990 3228988 122720
1778,129347 4103241 8106997 134999 860 78956 5103033 1104278 4667521 1152479
1779,67562 3542 1627719 5056273 2663484 440232 4388890 27309 268455 779517 2060597 2109188 19213 777186 5800057 8102805 3803229 8744199 2221290 2412424 10290 923323 44934 9128155 1157074
1780,512210 5855415 374219 447416 356889 174314 4622248 465927 693390 350327 8445359 7032041 863248 4425777
1781,220044 1223621 25469 231854 7338176 5130657 439984 58009 58008 116202 1659856 1773736 4566151 220594 1444605 8764682 58001 5645808 918074 8866473 7803331 8786122 6400292 8970314 29986 3822488 4513666 397246 219986 2969206 29543 3825530 5779729 840931 1829866 3669126 9190057
1782,380170 54712 764700 8449835 6190167 1868654 1752668 7223982 8974556 8445282 3190973 5578303 2062998 8201160 8573549 4038836 6632894
1783,645427 1644617 4640736 5047484 713691 29671 990942 30532 5555285 703374 7394059 58306 289478 3315573 15345 564948 673188 1955085 6589885 7737855 6914652 8544666 706336 582 7318183 4805825 7296216 4812132 5462256 8233407 3329828
1784,8468661 4266318 4666081 5470969 8391770 1651032 1067122 8939185 1307740 3042371 8073732 5603521 5904155 6476539 6849354
1785,2313663 586552 1104833 2148498 1599146 188811 2165141 1102775 7791783 4342539 783912 6372529 4670514 3333435 4342546 8577806 4342532 6234546 8769003 5620783 6337154 2781894 3207733 1981470 6234573 5492048 1539437 8039032 988303 2117474 5494529 3821476 4959046 3213741 2178862
1786,735371 2136462 1599146 188811 4880989 1909560 1366712 7791783 4342539 783912 6372529 4670514 3333435 4342546 8577806 4342532 6234546 8769003 5620783 6337154 2781894 3207733 1981470 6234573 5492048 1539437 8039032 988303 2117474 5494529 3821476 4959046 3213741 2178862 4384122 299870 2313663
1787,149712 41755 8793984 7296763 8793956 7857562 7847097 7774089 536310 3677145 3236823 1195463 1855621 1143640 4149147 57808 8492935 26269 6276405 4150563 4594298 4868039 135159 57750 1104833 5795702 2484451 4595806 3300592 8577846 5483797 1456292 4557681 913076 5690836 4617288 1175216 6389401 3365076
1788,199095 165077 1840873 8335031 6614246 98882 1853934
1789,4612156 4531836 4401896 4660892 4963063 5293355 8382841 2520705 83870
1790,1703251 3266 2053601 313182 5285324 1412389 31702 6423920 27622 1019561 1155645 9768 6865663 162018 4703309 1381653 4921564 4312409 4033284 1342171 4863510 5491922
1791,643659 3215678 905101 9206033 5457281 1719457 6455029 1372291 19613 7348417 8652689 8656988 6583220 7808126 2035292 8327848 4111038 4194358 3657286 7888565 4003739 219090 3041033
1792,1805714 8763411 8758834 8821343 2706103 9846 662391 533136 529798 694696 709730 3206359 8697813 5699227 6549590 1371535 18935 3058277 6629897 1352680 2547120 1470409 7011170 169183 3025338
1793,7416066 9102513 59072 4342520
1794,327617 4077412 477102 5223558 1925517 85333 87249 2376023 8771975 7501012 2643313 2054980 7487207 4300024 327888 34624 57600 4085447 3972962 4083861 2643348 4065944 4075837 6909094 5811725 5812411 6170929 5006943 6170978
1795,119426 54797 735539 976297 783410 993769 3360470 2530447 5366884 4688830 4788008 1779335 3857534 2443033 2395136 626964 2619374 7447174 937651
1796,1069110 8623532 8622204 6538 118664 1828761 1822485 1829656 556571 1692003 29763 5169492 354621 7389916 8224350
1797,1931209 7712195 4816082 6459948 210233 6048070 8972185 284504 8354338 4272342 2655530 1121590 55252
1798,85549 294626 5160439 5022471 4673890 5208982 6848375 6421782 7809713 3290290 8142610 8128251 1175017
1799,880255 4972602 283302 1105815 401574 1099534 1129575 6102593 512653 1022135 510620 429529 376015 2284090 2269402 1249058 5124230 2272434 2274979 1255210 2090210 2391572 6187496 4996263 5011376 2391955 1148501 8572591 4975895 8572597 18075 5690798 6187468 4111939 5317396 4907695 8565071
1800,3242286 8319488 7493637 732902 8816102 7274634 8562504 6380335
1801,974813 2432776 3602755 6132465 1241193 6879677 1057290 4983222
1802,366532 5399280 5406970 366565 110224 5516879 458651 60819 9049263 163881 4266058 3271 4427862 8099045 1046062 2250507 6406174 349879 9093810 400570 394016 323947 390212 6408370 305381 4427815 6408097 433406 8713889
1803,581963 646 4634096 380470 6417501 5052954 3118836 8339280 1791704 827849 62819 3222011 4336817 7923194 2344768 7573782 2596991 4339060 1876356 81450 4291875 5322903 7916086 6016975 5307705
1804,154344 8483638 1935 29430 148073 789867 300859 1471420 1741985 342577 2170511 256233 7052852 9007723 694452 5776443 188671 1413087 549660 6889819 1679465 199564 89719 2289332 71019 45617 8830894 43515 1752568 365110 3411 4466623 221935 4596 10616 152823 6039162 826587
1805,132838 37772 1264110 8512218 2542409 573712 54200 1743543 7636365 641452 5081135 641761 6206417 447540 530890 246488 7664668 5357021 828790 1800485 4280575 1428893 268599
1806,92562 8939229 8939254 4992666 76645 77825 8872525 2354855 719097 8081687 1267018 1440513 193478 4244550 8940416 1363749 4431421 2475942 4743411 4465910 4493543 1855888 1687824 4491984 1840171 206665 5529254 443477 7296600 256624 1067600 1568184 180911
1807,683678 4107541 8733184 5779047 6618498 135665 7503868 5623857 212482 311099 5936846 3659433 4271173 9038329 6411253 227457 4544152 4474726 1969109 7670986 7541846
1808,223749 124432 8506687 916889 8147783 8763202 9128376 7321099 1736841 8679611 554932 5488 5857745 76216 4141381 2739003 5707164 7499655 6190107 7619796 6529964
1809,31858 14969 269019 31857 43599 6149530 9203188 3718518 6431938 8724366 8690290 428234 6310839 2914057 7774194 2495562 171261 1771949 2147044 1786492 7052588 2990047 3496900 1993742 8569897 8569011 8563449 8573362 6156953
1810,2791904 4419118 289310 2026602 293655 508332 904766 904753 4253487 4162609 1824445 293610 685631 4199496 310789 5995357 1077738 760842 1893962 3320754 289308 2800674 248127 1381540 1767133 5397058 1471395
1811,152472 7012957 2285500 6358057 7208752 8765504 4987852 7429908 2274376 8152121 7018664 2674038 4129711 9141982
1812,1124832 500073 60292 7652 6403697 62106 1987643 7936031 41776 11571 5278605 3879151 137995 17200 11572 7063624 3676953 223214 8303741 1020195 2843947 1386128 310857 4803049 5399160 7976718 26277 3730254 28231 2553492 47996
1813,459035 378143 6115598 885027 1016902 519551 1294737 6533550 3124915 4706130 377010 949645 2292809 5395031
1814,35158 7626544 141202 5523494 7371098 7130 4719394 4850575 485928 7961630 760767 692510 274265 7386943
1815,493380 6055128 7219057 8228172 69266 5332969 6074305 1490259 1795265 5333489 3112910 8012003 93971 327396 5897145 1385316 20822 5263271 2716178 210361 477433 6068384 7196310 444301 7372617 718902 7955223
1816,665137 6416586 7539900 1271092 818098 1488476 1737180 5281 4900590 2523856 1557676 285169 1145563 8506182 4177077 3005294
1817,178542 594247 4837243 5003991 9199598 1718214 1155 1076093 167968 3964878 421104 681011 4242490 2011670 8969351 587713 3508026 499511 7791253 6094172 793227 2973876 131541 4689128 2934686 1264684 2525713 2934748 6250454 56596 3975971 213945 71576
1818,3507883 5207435 487567 5028613 1326826 579231 302066 4192160 7815940 7654551 8883575 6467389 351049 3928856 5052754 6129011 5686867 75414 277879 2590323 3609230 1809696 4815244 256072 5526741 4542316 300694 6370558 3322783 3488737 5193881 5016286 4925891 1417201 8305153 1750621 287184 3177461 6435848 2157783 1805611 54974 5276217 5124387 4935672 290999 8372666 5449321 6836154
1819,2486621 7024643 534031 4496008 153075 6395985 1291703 4102565 895577 481498 1736369 1776496 2527094 350632 7440775 8627736 1614259 5012362
1820,535572 6276269 1791846 7949169 1295857 7671277 314549 7949134 8247353 8953956 1261855 8992862 7949219 9226708 8130497 34649 8908990 216174 3281303 1295156 5534226 8914323 216170 7996868 444478 235313 8649228 4368653 217021 7625885 5192245 1460577 1233996 1386577 4797363 9033814 1179725 7293707
1821,131862 6387361 6387238 6362550 269593 6973092 9190143 7940274 198577 8583
1822,8378 7140893 1076772 660977 8689622 876 556240 561760 83870 982584 7660253 7432870 2425826 3078401 1498621 4031236 1002766 108093 5584502 5584560 5841330 100505 6206237 64515 4970722 2880364 983853 810921 8862543
1823,178430 3732245 4937014 375962 8566828 6009590 1896535 5978986 9063140 4724578 7263211 317406 2867227 154458 214117
1824,117306 2488057 9156679 4507030 8271195 3181500 7698774 5866773 4218248 1637165
1825,7556211 8131718 4868510 1446424 125889 5156381 2282005 934230 762601 8368187 5783102 2598514
1826,1825320 175167 696787 8989353 8982288 4971414 6296514 1327621 6640137 1826020 6628440 6549575 8691259 2941726 6637753 7777379 1965 8682329 8691282 754753 6636547 1028565 421102 273854 396315 8378621 8681311 4162309 8691456 8692202
1827,211283 227021 2114 86211 707539 923322 696926 4392376 1149116 1793424 2397563 227539 2326809 43119 227552 2743180 63952 351653 8823438 4368561 6925503
1828,562625 8843 5500949 7267466 7037371 5549575 5251678 6988803 5514492 5542121 4817534 1819557 6100011 8879004 2003033 153066 2063594 1018797 5556835 347055 6509082 3692244 6549343 1492728 1717899 5221618 8839461 5491571 7862432 6288732 5114123
1829,359635 1363103 5496942 610749 942038 2759098 844723 2759370 5478387 3833541 164778 4530558 262396 216830 2951967 1140791 5193941
1830,48106 2438353 8608710 101452 10272 4242490 722426 7399238
1831,928247 2047978 1521263 2047976 2474334 3719442 2049326 1486312 6609083 8749006 4587008 9037179 5893230 9128242 9112107 1010398 2430875 994468
1832,309410 15843 2447394 61987 476281 263211 476417 4338628 378456 2386523 159439 15817 29896 41253 154663 2425894 275554 5095717 8506817 1082239 6866540 5260436 1068611 279592 7839628 579277 11556 8302447 726925 4401471 5415790 6223773
1833,735398 4848907 6002337 4996631 95449 5877778 7108007 360603 4180035 2618787 4432780 2019194 4810816 4949698 5421596 8738847 2885991
1834,5187365 460113 7734976 4297323 7853329 2242996 6526375 1672783 5032547 3523217
1835,225777 6982621 6982643 879024 235536 8671151 3074980 6002847 913375 6339283 4074048 5622904 7424268 47416 1304914 2153596 518031 45839 4881149 5250722 128774 596345 8853333 7462687 38575 7334549 1495966 1223638
1836,77779 1230585 215755 850796 4654833 69390 1363521 142839 2275047 1837423 5190073 6446211 7258369 786759 834257 2175720 490936 8245004 2283118 6918672 7711696 6934177 8663630 4290473 822807 4727397 43789 6835968 4540432
1837,3053088 6887664 7377313 9075703 1418350 890289 8592024 5691173 312454 7897614 4280805 4613003 431866 8436184 837354 702057 4977357 2905328 970989 5448179 1814954 5558692 8046533 5157452 6592684 8814425 793581 6420904 1423035 781878 1467101 2476578 1346553 2474853 1066296 5516324 716747 8001653 1079804 5666688 781300 7177291 8128624 444050 8001600 4523940 6310774 7513936 4944500 5164158 5779984 5258484 5499804 783790 4730643 5740953 8019808 4804941 4658138 6887716 7700493 2775207 2911058 8205562 6130838 7218432 4524556 2529633 5882290 5912737 8047192 4820796 2141686 5158649 5667335 7062067 5558453 8020046 6295039
1838,266697 662969 803771 13010 7820882 1325566 215019 58304 6644589 4883319 6283 9081503 233201 5406970 1375576 2135912 8703868 549948 1554695 9151692 2099865 332197
1839,2010 7387656 1236204 2398049 6637317 4815441 6574 1223408 1641749 2002 2109104 4942612 2006 2022 1646420 9058786 193018 5459817 8861853 133618 1263703 1252912 1297108 1199817 8864258 8630447 7801661 5529248 8869726 4248039 127952 8908583 4506029 1202673 31051
1840,1774173 136821 7160552 4192779 4433697 6554168 7480404 2283516 7307226 4455616 4406356 8160627 1858258 8261579 1646976 9051671 4754221 1171307 8499021 4363960
1841,944247 356562 781477 4358735 9100671 906655 862875 9196104 561137 1034607 754785 4706105 732909 591640 8991571 555552 9099425 9140475 9039246 589101 754769 656508 837293 8723037 659974 365252 8774970 5351150 9136840 314707 1104462 248308 147927 9128453 9197181 2459879 9042728 3587214 614730
1842,2250507 5996437 9123999 1584303 108255 6962296 2165234 8904471 5941201 6040551
1843,33775 16178 134058 7964269 4868626 3228131 3180605 4869933 9112561 9112568 9116578 9112042 9116560 3242368 756206 9108067 7834807 6077513 1680685 2195211 9106807 9106830 9116595 8836051 1715310 9116709 9112640
1844,1412027 1918765 356562 781477 4358735 9100671 906655 862875 9196104 561137 1034607 754785 4706105 732909 591640 8991571 555552 9099425 9140475 9039246 589101 754769 656508 837293 8723037 659974 365252 8774970 5351150 9136840 314707 1104462 248308 147927 9128453 9197181 2459879 9042728 3587214 614730
1845,150831 91817 7928966 18025 599846 925284 3371612 1167819 384107 333523 1906450 1071410 1167758 364192 7762024 508098 1044594 1167885 1167865 1741801 2499282 8833318 1635859 8746644 5472066 731103 1047647 1481988 4514225 902707 4393998 578069 3561374 483646 1771996 951238 1202536 7288331 6393425 287821 1167800 996116 1681472
1846,131378 77201 131375 6858758 2945628 38588 8842302 9038629 83833 47171 3946219 7385921 1241060 7488830 1454982 50519 93926 253264 680404
1847,362438 8969 1172475 1062791 11821 8985 210584 6875030 1212179 42447 763874 1900843 8773409 5119706 9087947 8151296 8555821 4469012 4793157
1848,1660993 223031 3293897 26894
1849,756176 29032 4105190 6590396 8502712 8974906 3547843 2920809 9035416 4084561 455883 3546452 9015197 455898 9207021 3546227 8339952 9011795 1336243 8433680 4352913 9032056 9058722 8521851 450650 3514354 4374654 3576079 9030498 3514434 7462311 9059758 9020113 9002630 9025000 9030822 787043 9025023 838366 3576115 129808 9059736 8975924 8472102 4373870 4375495 877967 6558230 1677858 8990956 7806782 9020297 740939 1143528 8729931 8991978 1326816 32126
1850,498941 3215524 1522238 1162097 9088931 2358084 51571 439439 5238138
1851,438645 4796174 2002135 2121268 2953450 5531608 784919 2464506 5610805 64155 5256378 8169923 4914703 4981199 4991799 2311964 1418350 8774985 8291867 6220083 7544550 4849612 443140 4538920 6642157 2656294 4117827 4897665 8592024 438703 3903827 637287 7454138 7877384 2870860 8302097
1852,346382 7331859 8592008 7873012 346401 218541 1301811 1353201 495623 1009024 246818 16543 1053994 8669773 1371880 4898975
1853,8448730 5956679 8857038 5525147 4446753 4684664
1854,10909 8536 8499428 37478 9144329 2029112 1331425 1416597 297488 764727 2953319 98747 5884144 2335421 217779 37350 2607934 1853210 318872 5741194 644723 8482118 4327159 7959260 367701 901887 8412346 313048 705049 8485300 70324 2625822 311327 448673 388543 681022 215984 7774324 644620 3000237 238406 3021900
1855,56636 5912362 31310 1567544 8840 5432850 1151027 4567867 2576368 661775 6618192 9187892 2956467 1549199 4459767 654409 5814043 6172709 5967104 7510 4233600 5592099 3610896 4243300 6969655 10430 4303075 495346 1856050 7360055 8804758 917329 6869579 5068798
1856,7662021 232839 4360291 4380303 3110998 1734452 2070582 4440321 8610331 8612430 26842 5792930 7673992 1604442 6982396
1857,195107 3666131 745024 360259 4254866 2380221 4932502 5651751 989803 4920576 4611116 6913983 1103457 6271406 3585870 2124802 597256 1617557 650547 1673494 4633783 924495 85832 41586 640307 6253465 433406 9161102
1858,1522448 6631236 4641839 39365 693027 42893 2591405 727 566887 634305 7803163 6007893 4327267 61408 238034 8972294 709147 4844335 2151653 380516 102493
1859,278472 3122629 7944954 60088 5885334 7461511 601393 7989405 8883724 780522 3018842 2647218 6887734 625089 2465859 102896 2428150 2458938 5611757
1860,3069281 15072 5315650 9133268 2198231 5094173 3446717 5317336 4533143 5263715 7324933 4088947 2351813 6901440 5281291 5285119 1240285 6334583 5312162 8072564 5286851 8657426 7578173 337898 4359204 5306652 1142976 3007744 4080075 5306681 3874630 5295835 5098208 6896132 4084564 5299420 5285909 854930 5323038 2044015 1424828 5102499 836773 5306637 5325244 4091511 1344206 5370430 5250501 5250496 5316108 5320643 9003227 5243818 5291588 7478296 836421 102258 5325426 5270724 5306673 5304231 5316663 1248646 2196932 8488964 7324849 4387790 5322314
1861,403704 403803 403696 403643 403790 404319 403718 7752911 186934 403624 3010375 1654008 404317 7442508 403676 275470 7768336 8887599 9206627 2164871 4229264
1862,1034706 5022694 6153968 274074 5070657 5028840 3842714 273222 4703390 7278264 6561104 8865434 581348 4464477 8911258 1227587 1901630 4469823
1863,4559614 6970094 5897145 254357 69266 4876696 112654 1028151 351850 69793 156570 276611 4503022 5043958 2726111
1864,2044660 8897619 54320 2476362 7454171 6971446 7685002 686209 8898823 2296460 7030014 7002672 6980225
1865,2019328 6478052 7275199 1101987 6255986 6596748 8380435 4538525 4263553 4265577 5799754 5170424 5676881 1191348 4509617 6228004 6048885 3176773 1669158 5271452
1866,6391668 8188785 6279763 8187951 122613 6399778 6395717 6390652 6389814 6398219 6388054 6392443 6395930 6388868 6394643 5936344 6929135 866463 6395832 6388065 6399299 2850738 6962132 3259359 6394256 1675794 180328 1251239 7162715 6391722 6400822 6387155 7073076 6392386
1867,2072514 1480651 2003372 4198598 5070584 5070596 925243 4199242 4590877 925276 4590946 1288873 2006528 929670 918476 4199277 4198569 4191174 5070591 4240382 4191389 929691 4201529 4192722 928143 922743 925227 4590983 2003872 2054429 4586931 2003527 2003837 4191074 4191333 4123403 2331512 4541257 927585 2078466 2009890 4122316 922713 4589525 4191775 5070606 2076667 4143397 928202 748082 7443275 4590965 922685 931954 918505 5070610 5475812 932069
1868,3145287 55839 1573187 7764841 363563 148687 7812188 6367170 1903406 8336732 536028 5345842 1680789 5981295 4142845 4333831 1255739
1869,76700 237318 8812812 5087828 5263017 354630 8952457 2314267 706652 656720 1413072 1689455 7741578 6167801 1785499 5556246
1870,29001 8827 7164182 264490 3010125 9125818 3802882 4960967 7213637 1578147 5073483 1578180 8491557 1651428 7352449 1578072 7796891 8515908 5785921 6880941 3954903 130181 8806412 999121 2844451 4792229 5494656 777186 8946973 245101 3532829 54251
1871,978947 456116 69573 1372568 1405072 982251 6474581 1362633 6535472 6535452 6534068 6534336 6535251 1215921 456171 5201349 6378665 2294775 6535488 1232266 448859 4215901 2358158 5969870 4195915 1850831 7522904 5135943 4506262 5539858 4757228 1314585 851802 4197465 6887730 334114 7297551 772464 5354609 791788 4163363 6603647 5609319 456021 4086652 5674282 5701093 4514310 792146 4381010 4370568 6462954 1277644 5690389 4340335 6470106 6283751 5721523 1195445 4825666 8244180 6459497 886864 3150029 6553389 5355103
1872,2824152 1227587 6615927 184444 6032002 3991362 364852 7314210 2397099 6909320 8724409 3931170 419963 8791144 1286440 726170 8808019 28327 283548
1873,1650381 426492 21413 8791089 6360589 6403094 67142 5928026 5519013 325287
1874,32937 9101124 784332 412877 2866498 4890797 3838898 7088616 8873600 4889882 411425 883748 5509387 5482625 8009970 1056618 1122656 134093 8582256 912 40801 104051 7812464 4758491 391921 3000794 1440498 3532658 17476 2191658 3725944
1875,15559 317 1889914 2209888 2121164 5360327 4809818 1383042 6574379 8958329 8259320 1298726 8879219
1876,356889 5855415 374219 447416 174314 4622248 465927 693390 350327 512210 8445359 1819502 6418169 7032041 863248 4425777 453149 232056 1790707 2019327
1877,49650 1160905 22263 3563893 5484168 3917281 259945 260809 4289230 5245523 2426975 4822950 9196434 3579282 31808 59321 657260 46024 7825801 8577595 7264867 6216753 7263329 6107580 55609 8273867 217038 4746411 7568673 5517730 5190279
1878,196726 662604 1743438 6895246 8799016 3474068 3701790 149700 132710 2484294 8804576 6128981 969309 5599592 2064004 45826 1772491 1913898 4337457
1879,4945959 160 46724 8936426 1080093 2413304 5978320 1286615 6903367 4965114 1046977 8101966 5384142 696014 1667345 203925 8769581 23099 240802 5436640 332429 231252 5978323 3349278 1254623 15418 8166825 1396189 1649002 114828 705848
1880,85919 2922 418 8810017 5817587 1850343 4232638 120457 5906622 8753546 4533265 2653278 1860508 16640 4809345 476942 3633225 195978 1896738 2866666 4234020 58475 40748
1881,1699870 233372 3442649 41181 65943 6528096 7418479 6545074 65939 65741 1577685 65919 1620413 6215209 4079508 6528666 2542048 65781 8457001 1650381 1553519 41180 4079570 3549686 6464803 4205385 2633289
1882,1602875 29157 541102 586042 9784 60635 5521965 53207 2836387 112820 99482 150256 559452 1496865 5351228 7238508 5987641
1883,2383678 1373961 8629194 5602287 2760238 4884507 2383663 5602290 7257601 8629195 8629186 8629193 8629181 8629192 8629189 8629184 8629187 3543479 2385694 7257581 8629191 8629229 7257733 3764311 1081172 3189911 5037536 5101662 7257713 4193082
1884,899258 955784 8605 340576 489276 7068661 6034331 4822875 6134091 6593672 5184841 6334497 7368769 8180859 7444043 1968547 709312 5990517 5231 1263096 4313454 877580 2505385 5225383 402106
1885,5607317 5233718 587035 19832 8194820 5849222 7647292 344980 41594 6073211 5666722 227171 9167624 5159926 3586570 8649207 9115335 7229207 8884789
1886,411255 426259 3125321 1717980 7885730 7947785 6458660 6915675
1887,1021442 7200270 5633603 6040472 84938 5950818 1823 5276 2835472 1242879 9075882 1737262 5389007 1473414 7683289 103650
1888,226879 2007164 7252186 681175 7230609 2570 4375260 6516626 8516278
1889,8263128 890877 1451789 5857690 4164350 2943526 2962377 8319271 7009993 5859802 387084 1397484 3090615 6298217 6336400 4869933 4607720 282611 2772728 7194242 389521 4868620 4868616 4868708 4868703
1890,7327838 282041 492496 7945992 7500029 7989502 30726 7810436 7872245 7981448 7989569 7374024 5528423 7331944 8132759 7981458 8013750 7469011 7771037 7917654 8473477 1720675 8020750 1538474 8047185 7465059 7982909 7410392 7440812 6832122 7769004 7924805 4204231 8443224 8151857 7321458 7478069 7491465 7796576 7419564 8078001 7413883 7782616 7375793 4375145 8482049 7500820 7444290 7772547 7833869 1530590 2949875 7336779 7869434 8046997 7991657 7899963 8061969 8205837 7751739 1530655 7491069 7341514 7204519 1695553 7993633 7947168 7850769 8019748 7888489 7723863 7964406 7439079 1720734 7584406 7404870
1891,668057 5556239 5556246 1642353 636976 729451 1815357 4280279 81636 4256316 5272096 5556250
1892,2439831 5600 2434886 214980 34676 2412277 1987293 6182114 122875 305900 41393 4619158 7882 6376805 157585 4313615 1400381 1678613 3973498 719217 6324291 164469 3726296 2228112 3664947 1679900 1684031 1678526 2458136 1083685 1795782 641978 1967506 2594895 58314 522987 635004 1679827 228931 4031005 1177519 729948 2621975 165865 638367 2448387 2871142 256074 145167 7496174 1676990 149680 1664501 8359041 5104461 1679692 3053826 4179384 5326485 3190143 1851892 769800 5251802 146951 661658 3669171 918624 1197848 989598 1678674 209392 860675 3123655 4370184 3350003 1023948
1893,52036 8768452 4521498 4655900 8223981 1036352 5474969 466737 6205954 8567004 244731 3172646 302853 8776152 909768
